model_label,family_label,architecture_kind,panel_name,scope_label,panel_size,coverage_target,coverage_pass,rule_family,gate_name,threshold_source,threshold,n_rule_on,fraction_rule_on,enrichment_gap,gap_ci_low,gap_ci_high,odds_ratio,global_scalar_gap,local_scalar_gap,local_pair_baseline_gap,local_chemistry_gap,beats_global_scalar,beats_local_scalar,beats_local_chemistry,same_position_verdict,same_position_n_mixed_positions,same_position_pair_top_hit_rate,same_position_ll_top_hit_rate,same_position_delta,structural_witness_verdict,structural_pair_spearman,structural_ll_spearman,structural_geometry_gap,block12c_status,adjudication_status,adjudication_reason,status_rank,same_position_rank
ESM2-35M,esm,masked_encoder,dna_binding_plus_hotspot,localized,145,12,False,pair_only,exclude_chemistry,pair_minus_ll,0.3,1,0.006896551724137931,0.29861111111111116,0.2222222222222222,0.375,1.2857142857142858,-0.452755905511811,-0.7083333333333334,0.29861111111111116,0.00959173635022137,True,True,True,win,1,1.0,0.0,1.0,negative,0.0,0.0,,not_eligible,not_eligible,coverage_or_control_failure,3,0
ESM2-35M,esm,masked_encoder,dna_binding_plus_hotspot,localized,145,12,False,pair_only,structural_or_hotspot,pair_minus_ll,0.05,1,0.006896551724137931,0.29861111111111116,0.2222222222222222,0.375,1.2857142857142858,-0.452755905511811,-0.7083333333333334,0.29861111111111116,0.00959173635022137,True,True,True,not_applicable,0,,,,negative,0.0,0.0,,not_eligible,not_eligible,coverage_or_control_failure,3,2
ESM2-35M,esm,masked_encoder,dna_binding_plus_hotspot,localized,145,12,False,pair_rank_fixed,none,pair_rank_fixed_055,0.55,2,0.013793103448275862,0.30069930069930073,0.23076923076923073,0.3776223776223776,2.1641791044776117,-0.45454545454545453,-0.20629370629370625,0.30069930069930073,0.00959173635022137,True,True,True,win,1,1.0,0.0,1.0,negative,0.0,0.0,,not_eligible,not_eligible,coverage_or_control_failure,3,0
ESM2-35M,esm,masked_encoder,dna_binding_plus_hotspot,localized,145,12,False,pair_rank_fixed,none,pair_rank_fixed_055,0.6,1,0.006896551724137931,0.29861111111111116,0.2222222222222222,0.375,1.2857142857142858,-0.452755905511811,-0.7083333333333334,0.29861111111111116,0.00959173635022137,True,True,True,win,1,1.0,0.0,1.0,negative,0.0,0.0,,not_eligible,not_eligible,coverage_or_control_failure,3,0
ESM2-35M,esm,masked_encoder,dna_binding_plus_hotspot,localized,145,12,False,pair_rank_fixed,none,pair_rank_fixed_055,0.65,1,0.006896551724137931,0.29861111111111116,0.22916666666666663,0.375,1.2857142857142858,-0.452755905511811,-0.7083333333333334,0.29861111111111116,0.00959173635022137,True,True,True,win,1,1.0,0.0,1.0,negative,0.0,0.0,,not_eligible,not_eligible,coverage_or_control_failure,3,0
ESM2-35M,esm,masked_encoder,localized_union,localized,145,12,False,pair_only,none,pair_minus_ll,0.05,7,0.04827586206896552,0.16149068322981364,-0.14596273291925466,0.3623188405797102,1.9084628670120898,-0.4637096774193548,-0.4389233954451346,0.16149068322981364,0.00959173635022137,True,True,True,win,2,1.0,0.0,1.0,negative,0.0,0.0,,not_eligible,not_eligible,coverage_or_control_failure,3,0
ESM2-35M,esm,masked_encoder,localized_union,localized,145,12,False,pair_only,none,pair_minus_ll,0.1,3,0.020689655172413793,0.30281690140845074,0.23239436619718312,0.3802816901408451,3.0603015075376883,-0.45634920634920634,-0.37793427230046955,0.30281690140845074,0.00959173635022137,True,True,True,win,2,1.0,0.0,1.0,negative,0.0,0.0,,not_eligible,not_eligible,coverage_or_control_failure,3,0
ESM2-35M,esm,masked_encoder,localized_union,localized,145,12,False,pair_only,none,pair_minus_ll,0.15,2,0.013793103448275862,0.30069930069930073,0.23076923076923073,0.3776223776223776,2.1641791044776117,-0.45454545454545453,-0.20629370629370625,0.30069930069930073,0.00959173635022137,True,True,True,win,1,1.0,0.0,1.0,negative,0.0,0.0,,not_eligible,not_eligible,coverage_or_control_failure,3,0
ESM2-35M,esm,masked_encoder,localized_union,localized,145,12,False,pair_only,none,pair_minus_ll,0.2,1,0.006896551724137931,0.29861111111111116,0.22916666666666663,0.375,1.2857142857142858,-0.452755905511811,-0.7083333333333334,0.29861111111111116,0.00959173635022137,True,True,True,win,1,1.0,0.0,1.0,negative,0.0,0.0,,not_eligible,not_eligible,coverage_or_control_failure,3,0
ESM2-35M,esm,masked_encoder,localized_union,localized,145,12,False,pair_only,none,pair_minus_ll,0.25,1,0.006896551724137931,0.29861111111111116,0.2222222222222222,0.375,1.2857142857142858,-0.452755905511811,-0.7083333333333334,0.29861111111111116,0.00959173635022137,True,True,True,win,1,1.0,0.0,1.0,negative,0.0,0.0,,not_eligible,not_eligible,coverage_or_control_failure,3,0
ESM2-35M,esm,masked_encoder,localized_union,localized,145,12,False,pair_only,none,pair_minus_ll,0.3,1,0.006896551724137931,0.29861111111111116,0.2222222222222222,0.3680555555555556,1.2857142857142858,-0.452755905511811,-0.7083333333333334,0.29861111111111116,0.00959173635022137,True,True,True,win,1,1.0,0.0,1.0,negative,0.0,0.0,,not_eligible,not_eligible,coverage_or_control_failure,3,0
ESM2-35M,esm,masked_encoder,localized_union,localized,145,12,False,pair_only,exclude_chemistry,pair_minus_ll,0.05,6,0.041379310344827586,0.13549160671462834,-0.21241007194244604,0.3597122302158273,1.5982905982905984,-0.46184738955823296,-0.5599520383693046,0.13549160671462834,0.00959173635022137,True,True,True,win,2,1.0,0.0,1.0,negative,0.0,0.0,,not_eligible,not_eligible,coverage_or_control_failure,3,0
ESM2-35M,esm,masked_encoder,localized_union,localized,145,12,False,pair_only,exclude_chemistry,pair_minus_ll,0.1,3,0.020689655172413793,0.30281690140845074,0.23239436619718312,0.37323943661971826,3.0603015075376883,-0.45634920634920634,-0.37793427230046955,0.30281690140845074,0.00959173635022137,True,True,True,win,2,1.0,0.0,1.0,negative,0.0,0.0,,not_eligible,not_eligible,coverage_or_control_failure,3,0
ESM2-35M,esm,masked_encoder,localized_union,localized,145,12,False,pair_only,exclude_chemistry,pair_minus_ll,0.15,2,0.013793103448275862,0.30069930069930073,0.23059440559440555,0.3776223776223776,2.1641791044776117,-0.45454545454545453,-0.20629370629370625,0.30069930069930073,0.00959173635022137,True,True,True,win,1,1.0,0.0,1.0,negative,0.0,0.0,,not_eligible,not_eligible,coverage_or_control_failure,3,0
ESM2-35M,esm,masked_encoder,localized_union,localized,145,12,False,pair_only,exclude_chemistry,pair_minus_ll,0.2,1,0.006896551724137931,0.29861111111111116,0.2222222222222222,0.3680555555555556,1.2857142857142858,-0.452755905511811,-0.7083333333333334,0.29861111111111116,0.00959173635022137,True,True,True,win,1,1.0,0.0,1.0,negative,0.0,0.0,,not_eligible,not_eligible,coverage_or_control_failure,3,0
ESM2-35M,esm,masked_encoder,localized_union,localized,145,12,False,pair_only,exclude_chemistry,pair_minus_ll,0.25,1,0.006896551724137931,0.29861111111111116,0.22916666666666663,0.3680555555555556,1.2857142857142858,-0.452755905511811,-0.7083333333333334,0.29861111111111116,0.00959173635022137,True,True,True,win,1,1.0,0.0,1.0,negative,0.0,0.0,,not_eligible,not_eligible,coverage_or_control_failure,3,0
ESM2-35M,esm,masked_encoder,localized_union,localized,145,12,False,pair_only,exclude_chemistry,pair_minus_ll,0.3,1,0.006896551724137931,0.29861111111111116,0.22916666666666663,0.375,1.2857142857142858,-0.452755905511811,-0.7083333333333334,0.29861111111111116,0.00959173635022137,True,True,True,win,1,1.0,0.0,1.0,negative,0.0,0.0,,not_eligible,not_eligible,coverage_or_control_failure,3,0
ESM2-35M,esm,masked_encoder,localized_union,localized,145,12,False,pair_only,structural_or_hotspot,pair_minus_ll,0.05,1,0.006896551724137931,0.29861111111111116,0.2222222222222222,0.375,1.2857142857142858,-0.452755905511811,-0.7083333333333334,0.29861111111111116,0.00959173635022137,True,True,True,not_applicable,0,,,,negative,0.0,0.0,,not_eligible,not_eligible,coverage_or_control_failure,3,2
ESM2-35M,esm,masked_encoder,localized_union,localized,145,12,False,pair_rank_fixed,none,pair_rank_fixed_055,0.55,2,0.013793103448275862,0.30069930069930073,0.22377622377622375,0.3776223776223776,2.1641791044776117,-0.45454545454545453,-0.20629370629370625,0.30069930069930073,0.00959173635022137,True,True,True,win,1,1.0,0.0,1.0,negative,0.0,0.0,,not_eligible,not_eligible,coverage_or_control_failure,3,0
ESM2-35M,esm,masked_encoder,localized_union,localized,145,12,False,pair_rank_fixed,none,pair_rank_fixed_055,0.6,1,0.006896551724137931,0.29861111111111116,0.2222222222222222,0.375,1.2857142857142858,-0.452755905511811,-0.7083333333333334,0.29861111111111116,0.00959173635022137,True,True,True,win,1,1.0,0.0,1.0,negative,0.0,0.0,,not_eligible,not_eligible,coverage_or_control_failure,3,0
